Id,PONumber,ItemNumber,OrderQty
4444,39946,BFPL00FD0060000,1
4445,39946,BFST00FD0080000,4
4446,39946,BFST00FD0020000,4
4447,39946,BFST00FD0010000,4
4448,39946,BFST00FD0040000,2
4449,39946,BFST00FD0050000,2
4450,39946,BFST00FD0110000,6
4451,39946,BCCADBJW0060000,2
4452,39946,SFTR00FD0090000,6
4453,39946,SFTR00FD0040000,6
4454,39946,SFTR00FD0020000,12
4455,39946,SFTR00FD0080000,12
4456,39946,SFTR00FD0010000,12
4457,39946,SFTR00FD0120000,12
4458,39946,SFTR00FD0140000,12
4459,39946,SFMF00FD0010000,6
4460,39946,SFMF00FD0030000,3
4461,39946,SFCF00FD0050000,2
4462,39946,SFGF00FD0040000,6
4463,39946,SFGF00FD0030000,6
4464,39946,SFGF00FD0010000,6
4465,39946,SFRF00FD0020000,8
4466,39946,SFRF00FD0050000,8
4467,39946,SFRF00FD0040000,8
4468,39946,SFTR00FD0030000,12
4469,39946,SFTR00FD0540000,12
4470,39946,DWSPBTFD0040000,2
4471,39950,CCLBACAI0060000,720
4472,39947,AEIN00AU0050000,18
4473,39947,AESLLEAU0050000,60
4474,39947,AESLLEAU0060000,48
4475,39947,AESLLEAU0070000,24
4476,39947,AESLLEAU0080000,36
4477,39947,AESLLEAU0090000,6
4478,39947,AESLLEAU0120000,12
4479,39947,AESLLEAU0140000,6
4480,39947,AESLLEAU0170000,60
4481,39947,AESLLEAU0180000,12
4482,39947,AMIN00AU0020000,24
4483,39947,AMIN00AU0100000,16
4484,39951,SCMT00HG0080000,6
4485,39951,SCMT00HG0090000,6
4486,39949,ALRBH5GS0090000,40
4487,39949,ALRBH5GS0110000,10
4488,39949,ALRBH5GS0120000,40
4489,39949,ARPSEXGS0050000,6
4490,39949,ARPSEXGS0070000,4
4491,39949,ARPSHOGS0030000,6
4492,39949,AOAF00900390000,1
4493,39571,ADMR00CS0120000,1000
4494,39959,AOAF00900580000,2
4495,39960,AAGC00PY0210000,96
4496,39960,AAGC00PY0230000,60
4497,39960,AAGC00PY0150000,50
4498,39960,AAGC00PY0360000,48
4499,39960,AAGC00PY0370000,48
4500,39960,AAGC00PY0410000,90
4501,39960,AWWC00PY0040000,48
4502,39960,AAGC00PY0030000,50
4503,39960,AQAT00PY0030000,300
4504,39960,AAGC00PY0400000,25
4505,162784I    ,RLRBINZM0060000,3
4506,162784I    ,AXIDSWRE0330000,2
4507,39962,AAGC00PY0210000,48
4508,39962,AAGC00PY0230000,40
4509,39962,AWWC00PY0030000,48
4510,39962,AAGC00PY0360000,36
4511,39962,AAGC00PY0370000,36
4512,39962,AWBI00PY0080000,48
4513,39962,AAGC00PY0260000,50
4514,39962,AAGC00PY0250000,25
4515,39962,AAGC00PY0200000,25
4516,39962,AAGC00PY0020000,15
4517,39962,AAGC00PY0040000,15
4518,39962,AAGC00PY0050000,15
4519,39962,AAGC00PY0350000,25
4520,39962,AAGC00PY0130000,25
4521,39962,AQAT00PY0050000,8
4522,39962,AAGC00PY0290000,60
4523,39962,AAGC00PY0310000,120
4524,39962,AAGC00PY0280000,96
4525,39962,AAGC00PY0300000,120
4526,39962,AAGC00PY0330000,120
4527,39962,AAGC00PY0380000,120
4528,39850,BFPL00HG0010000,8
4529,39850,BFPL00HG0280000,6
4530,39850,BFPL00HG0330000,2
4531,39850,BFPL00HG0180000,5
4532,39850,BFPL00HG0190000,3
4533,39850,BFSE00HG0100000,3
4534,39850,BFSE00HG0110000,4
4535,39850,BFSE00HG0090000,4
4536,39850,BFBA00HG0040000,3
4537,39850,BFPL00HG0340000,1
4538,39850,BFTR00HG0020000,5
4539,39850,BFST00HG0030000,5
4540,39850,BFTR00HG0010000,8
4541,39850,BIPR00HG0080000,5
4542,39850,SACG00HG0030000,10
4543,39850,SACG00HG0040000,8
4544,39850,SCMT00HG0050000,10
4545,39850,SCMT00HG0070000,4
4546,39850,DQPT00HG0070000,4
4547,39850,DJCB00HG0150000,3
4548,39850,SCMT00HG0090000,1
4549,39850,SCMT00HG0100000,6
4550,39767,AWFT00CS0020000,16
4551,39767,AWFT00CS0010000,32
4552,39767,ADGR00CS0770000,100
4553,39767,RHSA00CS0020000,20
4554,39767,RHOT00CS0120000,40
4555,39767,RHOT00CS0100000,20
4556,39767,RHOT00CS0080000,20
4557,39767,RHOT00CS0070000,40
4558,39767,ADGR00CS0500000,240
4559,39767,ADGR00CS0510000,125
4560,39767,ADGR00CS0520000,75
4561,39767,ADMG00CS0480000,192
4562,39767,ADMG00CS0490000,96
4563,39767,AWAC00CS0030000,64
4564,39767,ADMR00CS0040000,1600
4565,39767,ADGR00CS0230000,96
4566,39767,ADGR00CS0270000,96
4567,39767,ADGR00CS0180000,40
4568,39767,ADGR00CS0280000,192
4569,39767,ADMG00CS0460000,384
4570,39767,ADMG00CS0440000,96
4571,39767,ADMG00CS0450000,50
4572,39767,ADMG00CS0090000,80
4573,39767,ADPL00CS0010000,672
4574,40003,AQASSSPP0160000,24
4575,40003,ADORARPP0350000,24
4576,40003,ADORARPP0210000,72
4577,40003,ADORARPP0370000,24
4578,40003,ADORARPP0190000,24
4579,40003,ADORARPP0300000,48
4580,40003,AQVCGVPP0130000,80
4581,40003,AQVCGVPP0140000,40
4582,40003,ADORPLPP1760000,72
4583,40003,ADORPLPP1770000,48
4584,40003,AANT00PP0110000,144
4585,40003,AQAT00PP0080000,36
4586,40003,ADORPLPP1700000,36
4587,40003,ADORPLPP1710000,36
4588,40003,ADORPLPP1720000,24
4589,40003,AQAT00PP0060000,96
4590,40003,ATTHSTPP0030000,144
4591,40003,AQVCGVPP0100000,48
4592,40003,ADORPLPP1860000,24
4593,40003,ADORPLPP1880000,24
4594,40003,AACB00PP0010000,144
4595,40003,AACB00PP0100000,36
4596,40003,ADORARPP0410000,24
4597,40003,AATD00PP0050000,72
4598,40003,AATD00PP0060000,24
4599,40003,AATD00PP0070000,96
4600,40003,AATD00PP0080000,72
4601,40003,ADORARPP0650000,48
4602,40003,ADORPLPP0630000,72
4603,40003,ADORPLPP1320000,144
4604,40003,ADORPLPP1370000,72
4605,40003,ADORPLPP1360000,96
4606,40003,ADORPLPP1380000,96
4607,40003,AEIN00PP0010000,36
4608,40003,AANT00PP0100000,144
4609,40003,AEAPELPP0110000,60
4610,40003,ADORPLPP2120000,24
4611,40003,ADORPLPP2140000,18
4612,40003,ADORPLPP2150000,24
4613,40003,ADORPLPP2180000,12
4614,40003,RDDOBRPP0060000,60
4615,40003,ADORPLPP2330000,36
4616,40003,ADORPLPP2340000,48
4617,40003,ADORPLPP2350000,48
4618,40003,BYWO00PP0020000,24
4619,40003,BYWO00PP0030000,24
4620,40003,SHTC00PP0010000,18
4621,40003,BIPR00PP0250000,12
4622,40003,BIPR00PP0260000,12
4623,40003,BIPR00PP0280000,6
4624,40003,BYPL00PP0020000,12
4625,40003,BYRC00PP0070000,12
4626,40003,BIPR00PP0310000,12
4627,40003,BHBC00PP0030000,12
4628,40003,BHBC00PP0040000,240
4629,40003,BHBC00PP0050000,144
4630,40003,BHBC00PP0060000,24
4631,40003,BYRC00PP0080000,24
4632,40003,BYPL00PP0070000,18
4633,40003,BYPL00PP0080000,18
4634,40003,BYRC00PP0140000,12
4635,40003,BYRC00PP0220000,12
4636,40003,CYST00PP0020000,6
4637,40003,CYIN00PP0060000,126
4638,40003,CYIN00PP0070000,240
4639,40003,CYIN00PP0190000,80
4640,40003,CYIN00PP0220000,54
4641,40003,CYST00PP0160000,180
4642,40003,AQAT00PP0030000,12
4643,40007,AFPL00NF0750000,48
4644,40007,AFPL00NF0760000,288
4645,40007,AFPL00NF0770000,24
4646,40007,AFPL00NF0790000,24
4647,40007,AFPL00NF0800000,24
4648,40007,AFPL00NF0820000,96
4649,40007,AFPL00NF0860000,12
4650,40007,AFPL00NF0880000,48
4651,40007,PFPL00NF0080000,6
4652,40007,AFPL00NF0920000,360
4653,40007,AFPL00NF0010000,48
4654,40007,AFPL00NF0020000,36
4655,40007,AFPL00NF0040000,12
4656,40007,AFPL00NF0060000,144
4657,40007,AFPL00NF0070000,36
4658,40007,AFPL00NF0090000,48
4659,40007,AFPL00NF0100000,72
4660,40007,AFPL00NF0110000,36
4661,40007,AFPL00NF0130000,48
4662,40007,AFPL00NF0140000,72
4663,40007,AFPL00NF0180000,24
4664,40007,AFPL00NF0190000,60
4665,40007,AFPL00NF0200000,36
4666,40007,AFPL00NF0230000,24
4667,40007,AFPL00NF0240000,48
4668,40007,AFPL00NF0270000,24
4669,40007,AFPL00NF0290000,6
4670,40007,AFPL00NF0310000,24
4671,40007,AFPL00NF0320000,12
4672,40007,AFPL00NF0340000,144
4673,40007,AFPL00NF0380000,144
4674,40007,AFPL00NF0390000,240
4675,40007,AFPL00NF0410000,8
4676,40007,AFFKTRNF0010000,24
4677,40007,AFFK00NF0010000,8
4678,40007,AFPL00NF0960000,18
4679,40007,AFPL00NF0950000,36
4680,40007,AFPL00NF0620000,72
4681,40007,AFPL00NF0550000,8
4682,40007,AFPL00NF0540000,36
4683,40007,AFPL00NF0420000,24
4684,40007,AFPL00NF0430000,720
4685,40007,AFPL00NF0450000,72
4686,40007,AFPL00NF0460000,48
4687,40007,AFPL00NF0470000,12
4688,40007,AFPL00NF0500000,72
4689,40007,AFPL00NF0520000,36
4690,40007,AFPL00NF0530000,24
4691,39999,AEHO00SM0040000,288
4692,39999,AEHO00SM0010000,360
4693,39999,AEHO00SM0020000,160
4694,39999,AEHO00SM0030000,240
4695,40008,DKKT00GJ0010000,6
4696,40010,RFST00ZM0140000,24
4697,40010,RFCA00ZM0010000,360
4698,40010,RFCA00ZM0060000,120
4699,40010,RFPL00ZM0150000,24
4700,40010,RFPL00ZM0130000,72
4701,40010,RFPL00ZM0340000,72
4702,40010,RFFD00ZM0070000,72
4703,40010,RFPL00ZM0010000,48
4704,40010,RFST00ZM0070000,144
4705,40010,RFPL00ZM0250000,24
4706,40010,BVSP00ZM0050000,48
4707,40010,RFPL00ZM0420000,48
4708,40010,RFPL00ZM0440000,48
4709,40010,RFPL00ZM0470000,36
4710,40010,RFFD00ZM0120000,96
4711,40010,RFFD00ZM0130000,72
4712,40010,RCTA00ZM0300000,6
4713,40010,RHSA00ZM0260000,110
4714,40010,RHOT00ZM0010000,252
4715,40010,RHOT00ZM0120000,210
4716,40010,RCTA00ZM0360000,8
4717,40000,ACCBWCQL0440000,12
4718,40000,ACCBWCQL0450000,12
4719,40000,ACCBWCQL0500000,24
4720,40000,ACCBWCQL0530000,24
4721,40000,AACB00QL0010000,288
4722,40000,AACB00QL0020000,288
4723,40000,ACGC00QL0190000,4
4724,40000,ACGA00QL0180000,12
4725,40000,ACCBWCQL0160000,12
4726,40000,ACCBWCQL0300000,24
4727,40000,ACGA00QL0290000,24
4728,40000,ACGA00QL0330000,6
4729,40000,ACCBWCQL0370000,6
4730,40004,AFFD00OE0180000,144
4731,40004,AFPL00OE0440000,432
4732,40004,AFFK00OE0400000,144
4733,40004,AFPL00OE0410000,140
4734,40004,AFPL00OE0370000,48
4735,40004,AFFK00OE0010000,280
4736,40004,AFFK00OE0020000,216
4737,40004,AFFK00OE0090000,96
4738,40004,AFFK00OE0190000,144
4739,40004,AFFK00OE0210000,72
4740,40004,AFFK00OE0220000,48
4741,40004,AFFK00OE0240000,72
4742,40004,AFFK00OE0250000,144
4743,40004,AFFK00OE0270000,72
4744,40004,AFSW00OE0010000,84
4745,40004,AFSW00OE0020000,84
4746,40004,AFPL00OE0010000,72
4747,40004,AFPL00OE0040000,48
4748,40004,AFPL00OE0060000,48
4749,40004,AFPL00OE0170000,72
4750,40004,AFPL00OE0200000,144
4751,40004,AFPL00OE0210000,48
4752,40004,AFFD00OE0110000,216
4753,40004,AFFD00OE0120000,96
4754,40004,AAFE00OE0010000,72
4755,40004,AFPL00OE0330000,48
4756,40004,RFPL00OE0020000,72
4757,40004,RFPL00OE0030000,72
4758,40005,AFFR00BA0020000,432
4759,40005,AFFR00OE0200000,56
4760,40005,AFFR00OE0180000,150
4761,40005,AFFR00BA0090000,144
4762,40005,AFFR00BA0100000,144
4763,40005,AFFR00BA0260000,60
4764,40005,AFFR00BA0270000,80
4765,40005,AFFR00BA0330000,150
4766,40005,AFFR00OE0010000,150
4767,40009,AWPL00TR0100000,72
4768,40009,AWPL00TR0110000,144
4769,40009,AWPL00TR0120000,96
4770,40009,AWPL00TR0130000,240
4771,40009,AWPL00TR0150000,60
4772,40009,AWPL00TR0160000,36
4773,40009,AWPL00TR0170000,120
4774,40009,ARCO00TR0010000,24
4775,40009,ADPR00TR0010000,180
4776,40009,ADPR00TR0020000,360
4777,40009,ADPR00TR0030000,120
4778,40009,ADPR00TR0040000,60
4779,40009,ARCOKTTR0010000,144
4780,40009,ARCO00TR0030000,72
4781,39964,AWAC00AC0010000,270
4782,39964,AWAC00AC0020000,900
4783,40017,AMME00900010000,14760
4784,40011,RDDE00FK0010000,24
4785,40011,RLRBINFK0030000,40
4786,40011,RLRBINFK0040000,120
4787,40011,RLRBINFK0050000,120
4788,40011,RDDE00FK0020000,48
4789,40011,RDDE00FK0030000,72
4790,40011,RDDE00FK0040000,48
4791,40011,RLRBINFK0090000,40
4792,40011,RFPL00FK0050000,60
4793,40011,RFPL00FK0090000,60
4794,40011,RLRBINFK0120000,48
4795,40011,RLRBINFK0130000,24
4796,40011,RFPL00FK0120000,30
4797,40011,RFPL00FK0130000,30
4798,40011,RFPL00FK0140000,40
4799,40011,RFPL00FK0160000,20
4800,40011,RFPD00FK0010000,60
4801,40011,RFGE00FK0010000,72
4802,40011,RFGE00FK0020000,60
4803,40011,RFGE00FK0050000,72
4804,40011,RFGE00FK0060000,60
4805,40011,REFIDLFK0010000,48
4806,40011,REFIDLFK0020000,24
4807,40011,RDBA00FK0010000,24
4808,40011,RWWA00FK0010000,24
4809,40011,RFST00FK0010000,60
4810,40011,RFST00FK0020000,36
4811,40011,RFST00FK0040000,36
4812,40011,RFFD00FK0050000,480
4813,40011,RFFD00FK0060000,80
4814,40011,RFCA00FK0030000,24
4815,40011,RFPD00FK0030000,36
4816,40011,RLRBINFK0150000,40
4817,40011,RLRBINFK0170000,40
4818,40011,RFGE00FK0070000,144
4819,40011,RFGE00FK0090000,60
4820,40011,RLRBINFK0210000,40
4821,40011,RLRBINFK0220000,40
4822,40011,RVVI00FK0020000,32
4823,40011,RVVI00FK0030000,16
4824,40011,RVVI00FK0050000,16
4825,40011,RVVI00FK0070000,16
4826,40011,REFICLFK0010000,80
4827,40011,REFICLFK0020000,60
4828,40011,REFICLFK0030000,40
4829,40011,REFICLFK0040000,80
4830,40011,REFICLFK0050000,28
4831,40011,RALE00FK0010000,40
4832,40011,RALE00FK0020000,40
4833,40011,RALE00FK0040000,40
4834,40011,RDDE00FK0070000,40
4835,40011,RDDE00FK0080000,20
4836,40011,RDPL00FK0010000,60
4837,40011,RDPL00FK0020000,40
4838,40011,RDPL00FK0030000,40
4839,40011,RDPL00FK0040000,40
4840,40011,RDBA00FK0020000,60
4841,40011,RCTO00FK0010000,24
4842,40011,RCTO00FK0020000,60
4843,40011,RCTO00FK0030000,72
4844,40011,RCTO00FK0040000,60
4845,40011,RCTO00FK0060000,36
4846,40011,RCTO00FK0080000,24
4847,40011,RLRBHLFK0020000,10
4848,40011,RLRBHLFK0050000,12
4849,40011,RFST00FK0060000,60
4850,40011,RFST00FK0070000,72
4851,40011,RFST00FK0080000,60
4852,40011,RFST00FK0090000,72
4853,40011,REHEMAFK0020000,24
4854,40011,REHEMAFK0030000,12
4855,40011,REHEMAFK0040000,12
4856,40011,RFFD00FK0070000,72
4857,40011,RFFD00FK0080000,72
4858,40011,RFFD00FK0090000,48
4859,40011,RFFD00FK0100000,48
4860,40011,RFCA00FK0040000,96
4861,40011,RFOT00FK0030000,144
4862,40013,ACCBWCAG2140000,3
4863,40013,ACGA00AG0700000,60
4864,40013,ACGA00AG0930000,48
4865,40013,ACGT00AG0410000,36
4866,40013,ACGT00AG0140000,72
4867,40013,ACGT00AG0180000,36
4868,40013,RCTA00AG0090000,36
4869,40013,AESLSOAG0390000,36
4870,40013,AECA00AG0280000,4
4871,40013,RCTA00AG0170000,36
4872,40013,RCTA00CL0310000,36
4873,40013,ACGT00AG0050000,36
4874,40013,ACGT00AG0420000,48
4875,40013,ACGA00AG0410000,120
4876,40013,ACGA00AG0460000,72
4877,40013,ACGA00AG0510000,144
4878,40013,ACGA00AG1200000,36
4879,40013,AESLSOAG0320000,6
4880,40013,ACGA00AG1560000,36
4881,40013,ACGA00AG1620000,288
4882,40013,AECP00AG0020000,60
4883,40013,RCSK00AG0190000,6
4884,40013,AEKTDTAG0010000,40
4885,40013,AEKT00AG0130000,12
4886,40013,AEKT00AG0140000,24
4887,40013,AEKTDTAQ0020000,160
4888,40013,ACDT00AQ0090000,120
4889,40013,ACKTPAAG0020000,12
4890,40013,AESLLEAQ0160000,36
4891,40013,AESLLECL0150000,12
4892,40013,RCTA00CL0350000,24
4893,40013,ACGA00AG1490000,6
4894,40013,ACDT00AG0260000,96
4895,40013,ACCBKDAG0010000,24
4896,40013,ACDT00AG0270000,60
4897,40013,AESLLEAQ0060000,36
4898,40013,AEKT00AG0220000,24
4899,40013,AEKT00AG0230000,36
4900,40013,ACGA00AG1120000,36
4901,39939,ACGA00AG0670000,72
4902,39939,AECP00AG0030000,72
4903,39939,ACGA00AG1120000,90
4904,39945,BFST00HG0030000,6
4905,39945,BFTR00HG0020000,6
4906,39945,CDNF00HG0010000,4
4907,39945,BFSE00HG0070000,3
4908,39945,BFSE00HG0080000,3
4909,39945,BFSE00HG0110000,3
4910,39945,BFSE00HG0120000,3
4911,39945,BFSE00HG0050000,2
4912,39945,BFSE00HG0060000,4
4913,39945,BFPL00HG0270000,7
4914,39945,BFPL00HG0250000,5
4915,39945,BFPL00HG0310000,5
4916,39945,BFPL00HG0060000,2
4917,39945,BIPR00HG0090000,6
4918,39945,SCMT00HG0050000,3
4919,39945,DFBA00HG0930000,1
4920,39945,DFBA00HG0750000,1
4921,39945,DFBA00HG0300000,2
4922,39945,DFBA00HG0770000,1
4923,39945,DFBA00HG0280000,1
4924,39945,BCPC00HG0010000,50
4925,39945,SCPC00HG0010000,50
4926,39945,APCN00HG1380000,1
4927,39800,CNPS00AT0070000,200
4928,39800,CNPS00AT0080000,200
4929,39800,CNPS00AT0090000,150
4930,39800,CNPS00AT0100000,48
4931,39800,CNPS00AT0110000,72
4932,39800,CNPS00AT0130000,150
4933,39800,CNPS00AT0140000,60
4934,39800,CNPS00AT0150000,50
4935,39800,CNPS00AT0160000,48
4936,40052,BIPR00JW0040000,6
4937,40052,BFPL00FD0050000,2
4938,40052,BFPL00FD0180000,2
4939,40052,BFPL00FD0120000,2
4940,40052,BFPL00FD0240000,1
4941,40052,BFPL00FD0250000,2
4942,40052,BFPL00FD0260000,1
4943,40052,BFST00FD0070000,4
4944,40052,BFST00FD0060000,4
4945,40052,SFTR00FD0020000,6
4946,40052,SFTR00FD0140000,6
4947,40052,SFTR00FD0440000,4
4948,40052,SFTR00FD0370000,4
4949,40052,SFTR00FD0230000,3
4950,40052,SFTR00FD0210000,6
4951,40052,DFTR00FD3050000,4
4952,40052,SVVM00FD0060000,5
4953,40052,SFRF00FD0130000,2
4954,40052,SFRF00FD0120000,3
4955,40052,SFMF00FD0010000,3
4956,40052,SFGF00FD0040000,3
4957,40052,SFGF00FD0010000,2
4958,40052,SFRF00FD0050000,2
4959,40052,SGFL00FD0070000,6
4960,40052,SGFL00FD0050000,6
4961,40052,SCMT00FD0010000,2
4962,40052,SFTR00FD0040000,6
4963,40052,SFTR00FD0090000,6
4964,40052,CCLBACRF0010000,6
4965,40052,CFCA00FD0770000,2
4966,40052,CFCA00FD0720000,2
4967,40052,DFBA00FD0760000,1
4968,40052,DFBA00FD0840000,1
4969,40048,RCTA00HG0080000,18
4970,40048,RCTA00HG0090000,12
4971,40048,RCTA00HG0110000,12
4972,40048,APCN00HG1460000,36
4973,40048,APCN00HG1470000,60
4974,40048,APCN00HG1510000,12
4975,40048,APCN00HG1520000,24
4976,40048,APCN00HG1550000,36
4977,40048,RTHUMIHG0030000,18
4978,40048,ADPR00HG0060000,36
4979,40048,ADPR00HG0080000,144
4980,40048,RDDE00HG0170000,6
4981,40048,ACDT00HG0370000,18
4982,40048,ACDT00HG0390000,18
4983,40048,APCN00HG2060000,96
4984,40048,ACDT00HG0410000,75
4985,40048,ACDT00HG0420000,75
4986,40048,ACDT00HG0430000,3
4987,40048,ACDT00HG0440000,12
4988,40048,ARPSINHG0010000,24
4989,40048,APHO00HG0410000,24
4990,40048,APHO00HG0010000,6
4991,40048,APHO00HG0030000,18
4992,40048,APHO00HG0040000,12
4993,40048,APHO00HG0050000,6
4994,40048,AMCN00HG0320000,18
4995,40048,AEAPBTHG0010000,24
4996,40048,APHE00HG0030000,36
4997,40048,AMME00HG0080000,48
4998,40048,AMME00HG0090000,24
4999,40048,ALRBSOHG0380000,12
5000,40048,ALRBSOHG0400000,6
5001,40048,AABT00HG0090000,24
5002,40048,ACDT00HG0310000,12
5003,40048,AMHO00HG0620000,72
5004,40048,APCN00HG0570000,12
5005,40048,APCN00HG0640000,72
5006,40048,APCN00HG0670000,12
5007,40048,APCN00HG0700000,12
5008,40048,APCN00HG1210000,12
5009,40048,APCN00HG1220000,12
5010,40048,APCN00HG1060000,6
5011,40048,APCN00HG1090000,24
5012,40048,APCN00HG1020000,12
5013,40048,RDPL00HG0350000,24
5014,40048,ACDT00HG0280000,12
5015,40048,RAFE00HG0150000,18
5016,40048,APHO00HG0570000,12
5017,40048,APCN00HG1690000,6
5018,40048,APCN00HG1740000,72
5019,40048,APCN00HG1760000,6
5020,40048,APCN00HG1850000,3
5021,40048,APCN00HG1920000,6
5022,40048,APCN00HG1930000,12
5023,40048,AMCH00HG0070000,12
5024,40048,RLFIACHG0010000,24
5025,40048,RLFIACHG0020000,12
5026,40048,APCN00HG2030000,24
5027,40048,ACDT00HG0450000,50
5028,40048,ACDT00HG0460000,50
5029,40048,AMIN00HG0100000,36
5030,40048,ACCBWCHG0010000,6
5031,40048,APCN00HG2130000,12
5032,40048,AESLLEHG0110000,6
5033,40048,AESLLEHG0170000,12
5034,40048,AESLLEHG0180000,3
5035,40048,ACDT00HG0470000,24
5036,40048,ACCBWCHG0030000,6
5037,40048,AMCN00HG0520000,60
5038,40048,AMCN00HG0530000,360
5039,40048,AECN00HG0240000,60
5040,40048,AECN00HG0260000,60
5041,40048,AMCN00HG0600000,18
5042,40048,AMCN00HG0610000,24
5043,40048,AMCN00HG0620000,24
5044,40048,ACDT00HG4940000,3
5045,40048,RAFE00HG0060000,6
5046,40048,RDCA00HG0030000,18
5047,40048,ADPL00HG0650000,12
5048,40048,ADPL00HG0630000,12
5049,40048,AMHO00HG0360000,48
5050,40048,RLRBINHG0330000,6
5051,40055,AFPW00PB0020000,144
5052,40055,AFPW00PB0030000,108
5053,40055,AMCH00PB0010000,48
5054,40055,AMCH00PB0020000,36
5055,40055,AMCH00PB0040000,24
5056,40055,AWMSCOPB0010000,15
5057,40054,AMME00EF0100000,144
5058,40054,AMME00EF0090000,72
5059,40054,AMME00EF0080000,144
5060,40054,AMME00EF0060000,72
5061,40054,AMME00EF0070000,72
5062,40056,APWPIXSP0190000,12
5063,40056,APWPIXSP0200000,12
5064,40056,AEXP00SP0050000,4
5065,40056,AEAPELSP0030000,2
5066,40056,AEAPELSP0070000,120
5067,40056,AEAPELSP0080000,48
5068,40056,AEAPELSP0090000,36
5069,40056,AEAPELSP0100000,24
5070,40056,PEDI00SP0010000,40
5071,40058,AAGC00PY0210000,128
5072,40058,AAGC00PY0230000,50
5073,40058,AWWC00PY0030000,96
5074,40058,AWBI00PY0070000,60
5075,40058,AWBI00PY0050000,192
5076,40058,AAGC00PY0030000,50
5077,40058,AQAT00PY0050000,8
5078,40058,AAGC00PY0290000,60
5079,40058,AAGC00PY0310000,96
5080,40058,AAGC00PY0280000,60
5081,40058,AAGC00PY0320000,60
5082,39595,AESLLEJK0340000,-1
5083,39595,AESLLEJK0310000,-2
5084,39595,AESLLEJK0320000,-1
5085,39595,AEIP00CU0070000,-1
5086,39595,AESLLEJK0300000,-1
5087,39934,AEIP00SQ0010000,48
5088,39934,AEIP00SQ0020000,24
5089,39934,AEIX00SQ0040000,48
5090,39934,AEIP00SQ0040000,48
5091,39934,AEIP00SQ0050000,48
5092,39934,AEIN00SQ0010000,24
5093,39934,AEIN00SQ0020000,24
5094,39934,AEIN00SQ0030000,11
5095,39934,AMIN00SQ0010000,18
5096,39934,AMIN00SQ0030000,9
5097,39934,AEIP00SQ0120000,8
5098,39934,AEIP00SQ0130000,8
5099,39934,AEIP00SQ0140000,8
5100,39934,AEIX00SQ0100000,8
5101,39934,AEIX00SQ0130000,4
5102,39934,AEIX00SQ0140000,12
5103,39934,AEIX00SQ0150000,8
5104,39934,AEIP00SQ0200000,12
5105,39934,AECN00SQ0040000,6
5106,39934,AECN00SQ0050000,12
5107,39934,AECN00SQ0060000,16
5108,39934,AECN00SQ0070000,18
5109,39934,AMME00SQ0010000,17
5110,39934,AMME00SQ0020000,17
5111,39934,AACB00SQ0010000,18
5112,39593,AHRO00AL0050000,-1
5113,39593,AHRO00AL0060000,-2
5114,39593,AEIN00AL0010000,-1
5115,39593,AHRO00AL0090000,-2
5116,39593,AESLLEAL0320000,-1
5117,39593,AESLLEAL0330000,-1
5118,39593,AHRO00AL0100000,-1
5119,39593,AESLLEAL0400000,-1
5120,40074,AECF00ZM0010000,-1
5121,40074,AESLLEZM0180000,-1
5122,40074,ADPL00ZM0010000,-2
5123,40074,RTHEMAZM0030000,-2
5124,40074,RHOT00ZM0130000,-1
5125,40074,RLRBINZM0240000,-4
5126,40074,RLRBINZM0250000,-1
5127,40074,RLRBINZM0280000,-12
5128,40074,RLRBINZM0290000,-1
5129,40074,ALRBH5ZM0130000,-1
5130,40074,RLRBPCZM0020000,-1
5131,40074,RLRBPCZM0020000,-3
5132,40074,RLRBPCZM0010000,-2
5133,40074,RLRBHLZM0030000,-2
5134,40074,RLRBHLZM0040000,-3
5135,40074,RLRBINZM0550000,-3
5136,40074,RLRBHLZM0020000,-7
5137,40074,RLRBINZM0090000,-1
5138,40074,RTHUMIZM0010000,-5
5139,40074,RLFIACZM0010000,-1
5140,40074,REFIDLZM0030000,-1
5141,40074,REFIH5ZM0010000,-4
5142,40074,REFIH5ZM0040000,-1
5143,40074,REFIH5ZM0020000,-1
5144,40074,REFIH5ZM0030000,-1
5145,40074,RLRBINZM0440000,-1
5146,40074,RLRBINZM0460000,-2
5147,40074,RCTA00ZM0020000,-1
5148,40074,RCTA00ZM0350000,-1
5149,40074,RCSKPAZM0070000,-3
5150,40074,RCSKPAZM0030000,-1
5151,40074,RCSKPAZM0130000,-1
5152,40074,RCSKPAZM0120000,-1
5153,40074,RLRBINZM0370000,-2
5154,40074,RLRBINZM0380000,-2
5155,40074,RLRBINZM0390000,-6
5156,40074,ALRBH5ZM0230000,-3
5157,40074,ALRBH5ZM0160000,-3
5158,40074,ALRBH5ZM0170000,-4
5159,40074,ALRBH5ZM0180000,-5
5160,40074,REIN00ZM0020000,-1
5161,40074,RLRBINZM0140000,-5
5162,40074,RLRBINZM0130000,-4
5163,40074,RLRBINZM0570000,-2
5164,40074,REHECAZM0010000,-5
5165,40074,REHEMAZM0020000,-1
5166,40074,REHEMAZM0050000,-1
5167,40074,RLRBINZM0170000,-3
5168,40074,RLRBINZM0180000,-2
5169,40074,RLRBINZM0530000,-1
5170,40074,RLRBINZM0150000,-3
5171,40074,RLRBINZM0160000,-3
5172,40074,RHOT00ZM0230000,-1
5173,40074,BETH00ZM0010000,-1
5174,40074,RHOT00ZM0120000,-1
