Id,BinCode,BinTypeId,Reference,Creator,CreateTime,WarehouseLocationId
4186,SC100513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4187,SC100609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4188,SC110101,1,Picking Using only,System Inital,2/2/2021 20:47,1
4189,SC110109,1,Picking Using only,System Inital,2/2/2021 20:47,1
4190,SC110201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4191,SC110203,1,Picking Using only,System Inital,2/2/2021 20:47,1
4192,SC110207,1,Picking Using only,System Inital,2/2/2021 20:47,1
4193,SC110209,1,Picking Using only,System Inital,2/2/2021 20:47,1
4194,SC110213,1,Picking Using only,System Inital,2/2/2021 20:47,1
4195,SC110301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4196,SC110303,1,Picking Using only,System Inital,2/2/2021 20:47,1
4197,SC110309,1,Picking Using only,System Inital,2/2/2021 20:47,1
4198,SC110311,1,Picking Using only,System Inital,2/2/2021 20:47,1
4199,SC110401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4200,SC110403,1,Picking Using only,System Inital,2/2/2021 20:47,1
4201,SC110405,1,Picking Using only,System Inital,2/2/2021 20:47,1
4202,SC110407,2,Storage only,System Inital,2/2/2021 20:47,1
4203,SC110409,1,Picking Using only,System Inital,2/2/2021 20:47,1
4204,SC110413,1,Picking Using only,System Inital,2/2/2021 20:47,1
4205,SC110501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4206,SC110507,1,Picking Using only,System Inital,2/2/2021 20:47,1
4207,SC110511,1,Picking Using only,System Inital,2/2/2021 20:47,1
4208,SC110515,1,Picking Using only,System Inital,2/2/2021 20:47,1
4209,SC110601,1,Picking Using only,System Inital,2/2/2021 20:47,1
4210,SC110609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4211,SC110613,1,Picking Using only,System Inital,2/2/2021 20:47,1
4212,SC120101,1,Picking Using only,System Inital,2/2/2021 20:47,1
4213,SC120203,1,Picking Using only,System Inital,2/2/2021 20:47,1
4214,SC120205,1,Picking Using only,System Inital,2/2/2021 20:47,1
4215,SC120207,1,Picking Using only,System Inital,2/2/2021 20:47,1
4216,SC120211,1,Picking Using only,System Inital,2/2/2021 20:47,1
4217,SC120215,1,Picking Using only,System Inital,2/2/2021 20:47,1
4218,SC120301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4219,SC120305,1,Picking Using only,System Inital,2/2/2021 20:47,1
4220,SC120309,1,Picking Using only,System Inital,2/2/2021 20:47,1
4221,SC120315,1,Picking Using only,System Inital,2/2/2021 20:47,1
4222,SC120401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4223,SC120406,1,Picking Using only,System Inital,2/2/2021 20:47,1
4224,SC120409,1,Picking Using only,System Inital,2/2/2021 20:47,1
4225,SC120411,1,Picking Using only,System Inital,2/2/2021 20:47,1
4226,SC120501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4227,SC120505,2,Storage only,System Inital,2/2/2021 20:47,1
4228,SC120509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4229,SC120513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4230,SC120605,1,Picking Using only,System Inital,2/2/2021 20:47,1
4231,SC120609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4232,SC130101,1,Picking Using only,System Inital,2/2/2021 20:47,1
4233,SC130201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4234,SC130203,1,Picking Using only,System Inital,2/2/2021 20:47,1
4235,SC130205,1,Picking Using only,System Inital,2/2/2021 20:47,1
4236,SC130211,1,Picking Using only,System Inital,2/2/2021 20:47,1
4237,SC130213,1,Picking Using only,System Inital,2/2/2021 20:47,1
4238,SC130301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4239,SC130307,1,Picking Using only,System Inital,2/2/2021 20:47,1
4240,SC130309,1,Picking Using only,System Inital,2/2/2021 20:47,1
4241,SC130311,1,Picking Using only,System Inital,2/2/2021 20:47,1
4242,SC130313,1,Picking Using only,System Inital,2/2/2021 20:47,1
4243,SC130315,1,Picking Using only,System Inital,2/2/2021 20:47,1
4244,SC130401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4245,SC130405,1,Picking Using only,System Inital,2/2/2021 20:47,1
4246,SC130407,1,Picking Using only,System Inital,2/2/2021 20:47,1
4247,SC130409,1,Picking Using only,System Inital,2/2/2021 20:47,1
4248,SC130411,1,Picking Using only,System Inital,2/2/2021 20:47,1
4249,SC130413,1,Picking Using only,System Inital,2/2/2021 20:47,1
4250,SC130501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4251,SC130509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4252,SC130513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4253,SC130601,1,Picking Using only,System Inital,2/2/2021 20:47,1
4254,SC130609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4255,SC140101,1,Picking Using only,System Inital,2/2/2021 20:47,1
4256,SC140201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4257,SC140207,1,Picking Using only,System Inital,2/2/2021 20:47,1
4258,SC140211,1,Picking Using only,System Inital,2/2/2021 20:47,1
4259,SC140213,1,Picking Using only,System Inital,2/2/2021 20:47,1
4260,SC140215,1,Picking Using only,System Inital,2/2/2021 20:47,1
4261,SC140301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4262,SC140307,1,Picking Using only,System Inital,2/2/2021 20:47,1
4263,SC140309,1,Picking Using only,System Inital,2/2/2021 20:47,1
4264,SC140311,1,Picking Using only,System Inital,2/2/2021 20:47,1
4265,SC140315,1,Picking Using only,System Inital,2/2/2021 20:47,1
4266,SC140401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4267,SC140405,1,Picking Using only,System Inital,2/2/2021 20:47,1
4268,SC140407,1,Picking Using only,System Inital,2/2/2021 20:47,1
4269,SC140409,1,Picking Using only,System Inital,2/2/2021 20:47,1
4270,SC140415,1,Picking Using only,System Inital,2/2/2021 20:47,1
4271,SC140501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4272,SC140509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4273,SC140513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4274,SC140601,1,Picking Using only,System Inital,2/2/2021 20:47,1
4275,SC140609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4276,SC140701,2,Storage only,System Inital,2/2/2021 20:47,1
4277,SC150101,1,Picking Using only,System Inital,2/2/2021 20:47,1
4278,SC150201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4279,SC150203,1,Picking Using only,System Inital,2/2/2021 20:47,1
4280,SC150205,1,Picking Using only,System Inital,2/2/2021 20:47,1
4281,SC150213,1,Picking Using only,System Inital,2/2/2021 20:47,1
4282,SC150301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4283,SC150305,1,Picking Using only,System Inital,2/2/2021 20:47,1
4284,SC150307,1,Picking Using only,System Inital,2/2/2021 20:47,1
4285,SC150311,1,Picking Using only,System Inital,2/2/2021 20:47,1
4286,SC150315,1,Picking Using only,System Inital,2/2/2021 20:47,1
4287,SC150401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4288,SC150405,1,Picking Using only,System Inital,2/2/2021 20:47,1
4289,SC150409,1,Picking Using only,System Inital,2/2/2021 20:47,1
4290,SC150413,1,Picking Using only,System Inital,2/2/2021 20:47,1
4291,SC150501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4292,SC150505,1,Picking Using only,System Inital,2/2/2021 20:47,1
4293,SC150509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4294,SC150511,1,Picking Using only,System Inital,2/2/2021 20:47,1
4295,SC150513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4296,SC150601,1,Picking Using only,System Inital,2/2/2021 20:47,1
4297,SC150605,1,Picking Using only,System Inital,2/2/2021 20:47,1
4298,SC160101,2,Storage only,System Inital,2/2/2021 20:47,1
4299,SC160109,1,Picking Using only,System Inital,2/2/2021 20:47,1
4300,SC160201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4301,SC160203,1,Picking Using only,System Inital,2/2/2021 20:47,1
4302,SC160205,1,Picking Using only,System Inital,2/2/2021 20:47,1
4303,SC160209,1,Picking Using only,System Inital,2/2/2021 20:47,1
4304,SC160211,1,Picking Using only,System Inital,2/2/2021 20:47,1
4305,SC160213,1,Picking Using only,System Inital,2/2/2021 20:47,1
4306,SC160215,1,Picking Using only,System Inital,2/2/2021 20:47,1
4307,SC160301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4308,SC160307,1,Picking Using only,System Inital,2/2/2021 20:47,1
4309,SC160309,1,Picking Using only,System Inital,2/2/2021 20:47,1
4310,SC160315,1,Picking Using only,System Inital,2/2/2021 20:47,1
4311,SC160401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4312,SC160409,1,Picking Using only,System Inital,2/2/2021 20:47,1
4313,SC160501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4314,SC160507,1,Picking Using only,System Inital,2/2/2021 20:47,1
4315,SC160509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4316,SC160513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4317,SC160601,1,Picking Using only,System Inital,2/2/2021 20:47,1
4318,SC160609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4319,SC170101,1,Picking Using only,System Inital,2/2/2021 20:47,1
4320,SC170109,1,Picking Using only,System Inital,2/2/2021 20:47,1
4321,SC170203,1,Picking Using only,System Inital,2/2/2021 20:47,1
4322,SC170207,1,Picking Using only,System Inital,2/2/2021 20:47,1
4323,SC170209,1,Picking Using only,System Inital,2/2/2021 20:47,1
4324,SC170213,1,Picking Using only,System Inital,2/2/2021 20:47,1
4325,SC170215,1,Picking Using only,System Inital,2/2/2021 20:47,1
4326,SC170301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4327,SC170305,1,Picking Using only,System Inital,2/2/2021 20:47,1
4328,SC170307,2,Storage only,System Inital,2/2/2021 20:47,1
4329,SC170311,1,Picking Using only,System Inital,2/2/2021 20:47,1
4330,SC170313,1,Picking Using only,System Inital,2/2/2021 20:47,1
4331,SC170409,1,Picking Using only,System Inital,2/2/2021 20:47,1
4332,SC170413,1,Picking Using only,System Inital,2/2/2021 20:47,1
4333,SC170501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4334,SC170505,1,Picking Using only,System Inital,2/2/2021 20:47,1
4335,SC170509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4336,SC170601,1,Picking Using only,System Inital,2/2/2021 20:47,1
4337,SC170613,1,Picking Using only,System Inital,2/2/2021 20:47,1
4338,SCBRIDGE,2,Storage only,System Inital,2/2/2021 20:47,1
4339,SD010201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4340,SD010205,1,Picking Using only,System Inital,2/2/2021 20:47,1
4341,SD010209,1,Picking Using only,System Inital,2/2/2021 20:47,1
4342,SD010213,1,Picking Using only,System Inital,2/2/2021 20:47,1
4343,SD010301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4344,SD010305,1,Picking Using only,System Inital,2/2/2021 20:47,1
4345,SD010309,1,Picking Using only,System Inital,2/2/2021 20:47,1
4346,SD010313,1,Picking Using only,System Inital,2/2/2021 20:47,1
4347,SD010401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4348,SD010405,1,Picking Using only,System Inital,2/2/2021 20:47,1
4349,SD010409,1,Picking Using only,System Inital,2/2/2021 20:47,1
4350,SD010413,1,Picking Using only,System Inital,2/2/2021 20:47,1
4351,SD010501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4352,SD010505,1,Picking Using only,System Inital,2/2/2021 20:47,1
4353,SD010509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4354,SD010513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4355,SD010601,1,Picking Using only,System Inital,2/2/2021 20:47,1
4356,SD010609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4357,SD020201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4358,SD020204,1,Picking Using only,System Inital,2/2/2021 20:47,1
4359,SD020207,1,Picking Using only,System Inital,2/2/2021 20:47,1
4360,SD020209,1,Picking Using only,System Inital,2/2/2021 20:47,1
4361,SD020301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4362,SD020305,1,Picking Using only,System Inital,2/2/2021 20:47,1
4363,SD020313,1,Picking Using only,System Inital,2/2/2021 20:47,1
4364,SD020401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4365,SD020405,1,Picking Using only,System Inital,2/2/2021 20:47,1
4366,SD020413,1,Picking Using only,System Inital,2/2/2021 20:47,1
4367,SD020501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4368,SD020505,1,Picking Using only,System Inital,2/2/2021 20:47,1
4369,SD020509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4370,SD020513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4371,SD020601,1,Picking Using only,System Inital,2/2/2021 20:47,1
4372,SD020609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4373,SD030201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4374,SD030205,1,Picking Using only,System Inital,2/2/2021 20:47,1
4375,SD030209,1,Picking Using only,System Inital,2/2/2021 20:47,1
4376,SD030213,1,Picking Using only,System Inital,2/2/2021 20:47,1
4377,SD030301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4378,SD030305,1,Picking Using only,System Inital,2/2/2021 20:47,1
4379,SD030309,1,Picking Using only,System Inital,2/2/2021 20:47,1
4380,SD030313,1,Picking Using only,System Inital,2/2/2021 20:47,1
4381,SD030401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4382,SD030405,1,Picking Using only,System Inital,2/2/2021 20:47,1
4383,SD030409,1,Picking Using only,System Inital,2/2/2021 20:47,1
4384,SD030413,1,Picking Using only,System Inital,2/2/2021 20:47,1
4385,SD030501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4386,SD030505,1,Picking Using only,System Inital,2/2/2021 20:47,1
4387,SD030509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4388,SD030513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4389,SD030601,1,Picking Using only,System Inital,2/2/2021 20:47,1
4390,SD030605,1,Picking Using only,System Inital,2/2/2021 20:47,1
4391,SD030609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4392,SD040201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4393,SD040205,1,Picking Using only,System Inital,2/2/2021 20:47,1
4394,SD040207,1,Picking Using only,System Inital,2/2/2021 20:47,1
4395,SD040209,1,Picking Using only,System Inital,2/2/2021 20:47,1
4396,SD040211,1,Picking Using only,System Inital,2/2/2021 20:47,1
4397,SD040301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4398,SD040305,1,Picking Using only,System Inital,2/2/2021 20:47,1
4399,SD040309,1,Picking Using only,System Inital,2/2/2021 20:47,1
4400,SD040315,1,Picking Using only,System Inital,2/2/2021 20:47,1
4401,SD040401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4402,SD040405,1,Picking Using only,System Inital,2/2/2021 20:47,1
4403,SD040409,1,Picking Using only,System Inital,2/2/2021 20:47,1
4404,SD040413,1,Picking Using only,System Inital,2/2/2021 20:47,1
4405,SD040501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4406,SD040505,1,Picking Using only,System Inital,2/2/2021 20:47,1
4407,SD040509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4408,SD040513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4409,SD040609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4410,SD050205,1,Picking Using only,System Inital,2/2/2021 20:47,1
4411,SD050207,1,Picking Using only,System Inital,2/2/2021 20:47,1
4412,SD050209,1,Picking Using only,System Inital,2/2/2021 20:47,1
4413,SD050210,1,Picking Using only,System Inital,2/2/2021 20:47,1
4414,SD050301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4415,SD050305,2,Storage only,System Inital,2/2/2021 20:47,1
4416,SD050309,1,Picking Using only,System Inital,2/2/2021 20:47,1
4417,SD050311,1,Picking Using only,System Inital,2/2/2021 20:47,1
4418,SD050313,1,Picking Using only,System Inital,2/2/2021 20:47,1
4419,SD050401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4420,SD050405,1,Picking Using only,System Inital,2/2/2021 20:47,1
4421,SD050413,1,Picking Using only,System Inital,2/2/2021 20:47,1
4422,SD050501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4423,SD050505,1,Picking Using only,System Inital,2/2/2021 20:47,1
4424,SD050509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4425,SD050513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4426,SD050601,1,Picking Using only,System Inital,2/2/2021 20:47,1
4427,SD050605,1,Picking Using only,System Inital,2/2/2021 20:47,1
4428,SD050609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4429,SD060201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4430,SD060204,1,Picking Using only,System Inital,2/2/2021 20:47,1
4431,SD060207,1,Picking Using only,System Inital,2/2/2021 20:47,1
4432,SD060209,1,Picking Using only,System Inital,2/2/2021 20:47,1
4433,SD060213,1,Picking Using only,System Inital,2/2/2021 20:47,1
4434,SD060301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4435,SD060307,1,Picking Using only,System Inital,2/2/2021 20:47,1
4436,SD060315,1,Picking Using only,System Inital,2/2/2021 20:47,1
4437,SD060401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4438,SD060409,1,Picking Using only,System Inital,2/2/2021 20:47,1
4439,SD060501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4440,SD060504,2,Storage only,System Inital,2/2/2021 20:47,1
4441,SD060505,1,Picking Using only,System Inital,2/2/2021 20:47,1
4442,SD060509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4443,SD060513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4444,SD060603,1,Picking Using only,System Inital,2/2/2021 20:47,1
4445,SD060609,1,Picking Using only,System Inital,2/2/2021 20:47,1
4446,SD070201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4447,SD070205,1,Picking Using only,System Inital,2/2/2021 20:47,1
4448,SD070209,1,Picking Using only,System Inital,2/2/2021 20:47,1
4449,SD070215,1,Picking Using only,System Inital,2/2/2021 20:47,1
4450,SD070301,1,Picking Using only,System Inital,2/2/2021 20:47,1
4451,SD070307,1,Picking Using only,System Inital,2/2/2021 20:47,1
4452,SD070309,1,Picking Using only,System Inital,2/2/2021 20:47,1
4453,SD070315,1,Picking Using only,System Inital,2/2/2021 20:47,1
4454,SD070401,1,Picking Using only,System Inital,2/2/2021 20:47,1
4455,SD070405,1,Picking Using only,System Inital,2/2/2021 20:47,1
4456,SD070407,1,Picking Using only,System Inital,2/2/2021 20:47,1
4457,SD070410,1,Picking Using only,System Inital,2/2/2021 20:47,1
4458,SD070415,1,Picking Using only,System Inital,2/2/2021 20:47,1
4459,SD070501,1,Picking Using only,System Inital,2/2/2021 20:47,1
4460,SD070505,1,Picking Using only,System Inital,2/2/2021 20:47,1
4461,SD070507,1,Picking Using only,System Inital,2/2/2021 20:47,1
4462,SD070509,1,Picking Using only,System Inital,2/2/2021 20:47,1
4463,SD070513,1,Picking Using only,System Inital,2/2/2021 20:47,1
4464,SD070601,1,Picking Using only,System Inital,2/2/2021 20:47,1
4465,SD070607,1,Picking Using only,System Inital,2/2/2021 20:47,1
4466,SD080201,1,Picking Using only,System Inital,2/2/2021 20:47,1
4467,SD080204,1,Picking Using only,System Inital,2/2/2021 20:47,1
4468,SD080207,1,Picking Using only,System Inital,2/2/2021 20:47,1
4469,SD080209,1,Picking Using only,System Inital,2/2/2021 20:47,1
4470,SD080301,1,Picking Using only,System Inital,2/2/2021 20:47,1
